id,target_type,target_name,check_type,severity,status,details,evidence
511,table_or_view,public.conversations,rls_delete_owner_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
512,table_or_view,public.conversations,rls_admin_bypass_expected,P1,PASS,Policies detected in migrations,migration_derived_metadata.policies
513,table_or_view,public.conversations,rls_recursion_risk_scan,P0,PASS,No direct recursion marker found,migrations scan
514,table_or_view,public.conversations,api_select_endpoint_ok,P1,PASS,GET status=200,/rest/v1/conversations?select=*
515,table_or_view,public.conversations,api_insert_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
516,table_or_view,public.conversations,api_update_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
517,table_or_view,public.conversations,api_delete_endpoint_guarded,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
518,table_or_view,public.conversations,api_payload_shape_validation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
519,table_or_view,public.conversations,ui_widget_source_mapping,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
520,table_or_view,public.conversations,ui_widget_empty_state_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
521,table_or_view,public.conversations,dashboard_role_visibility,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
522,table_or_view,public.conversations,dashboard_cross_role_data_leak,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
523,table_or_view,public.conversations,pagination_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
524,table_or_view,public.conversations,sorting_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
525,table_or_view,public.conversations,filtering_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
526,table_or_view,public.conversations,count_query_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
527,table_or_view,public.conversations,data_freshness_timestamp,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
528,table_or_view,public.conversations,created_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
529,table_or_view,public.conversations,updated_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
530,table_or_view,public.conversations,timezone_consistency,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
531,table_or_view,public.conversations,currency_precision_numeric,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
532,table_or_view,public.conversations,negative_amount_guard,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
533,table_or_view,public.conversations,status_enum_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
534,table_or_view,public.conversations,null_rate_critical_fields,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
535,table_or_view,public.conversations,duplicate_business_key_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
536,table_or_view,public.conversations,sensitive_data_exposure_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
537,table_or_view,public.conversations,audit_log_coverage,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
538,table_or_view,public.conversations,trigger_presence_expected,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
539,table_or_view,public.conversations,trigger_side_effect_sanity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
540,table_or_view,public.conversations,function_dependency_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
541,table_or_view,public.conversations,migration_history_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
542,table_or_view,public.conversations,backup_readiness_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
543,table_or_view,public.conversations,restore_simulation_plan,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
544,table_or_view,public.conversations,webhook_idempotency_key,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
545,table_or_view,public.conversations,webhook_signature_verification,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
546,table_or_view,public.conversations,webhook_replay_no_duplicate_effect,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
547,table_or_view,public.conversations,provider_reference_uniqueness,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
548,table_or_view,public.conversations,payment_state_machine_validity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
549,table_or_view,public.conversations,commission_calculation_consistency,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
550,table_or_view,public.conversations,payout_state_machine_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
551,table_or_view,public.conversations,invoice_delivery_pipeline,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
552,table_or_view,public.conversations,notification_insert_compatibility,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
553,table_or_view,public.conversations,realtime_channel_mapping,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
554,table_or_view,public.conversations,storage_acl_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
555,table_or_view,public.conversations,avatar_upload_constraints,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
556,table_or_view,public.conversations,google_avatar_sync,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
557,table_or_view,public.conversations,oauth_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
558,table_or_view,public.conversations,password_login_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
559,table_or_view,public.conversations,session_expiry_recovery,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
560,table_or_view,public.conversations,failed_fetch_error_surface,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
561,table_or_view,public.conversations,mobile_layout_data_endpoint_stability,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
562,table_or_view,public.conversations,csv_export_source_integrity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
563,table_or_view,public.conversations,search_query_performance_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
564,table_or_view,public.conversations,n_plus_one_query_risk,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
565,table_or_view,public.conversations,deadlock_risk_heuristic,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
566,table_or_view,public.conversations,race_condition_risk_heuristic,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
567,table_or_view,public.conversations,transaction_atomicity_required_paths,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
568,table_or_view,public.conversations,service_role_leak_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
569,table_or_view,public.conversations,anon_role_capability_boundary,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
570,table_or_view,public.conversations,admin_godmode_boundary,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
571,table_or_view,public.conversations,soft_delete_behavior_check,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
572,table_or_view,public.conversations,hard_delete_guardrails,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
573,table_or_view,public.conversations,topup_pending_to_success_transition,P0,PASS,initiate-topup created topup/invoice entry,"{""success"":true,""topup_id"":""f9b61f9d-0d0d-49d7-9c11-ccb8f41daf2b"",""invoice_id"":""f9b61f9d-0d0d-49d7-9c11-ccb8f41daf2b"",""reference"":""topup_f9b61f9d0d0d49d79c11ccb8f41daf2b"",""authorization_url"":""https://checkout.paystack.co"
574,table_or_view,public.conversations,invoice_pending_to_paid_transition,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
575,table_or_view,public.conversations,commission_post_payment_trigger,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
576,table_or_view,public.conversations,billing_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
577,table_or_view,public.conversations,notifications_dashboard_reflection,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
